227.63, 4807
227.78, 4764
227.93, 4749
228.08, 4672
228.23, 4714
228.38, 4744
228.53, 4873
228.68, 5009
228.83, 4958
228.98, 4983
229.13, 5001
229.28, 5000
229.43, 5016
229.58, 5012
229.73, 4874
229.88, 4849
230.03, 4683
230.18, 4534
230.32, 4463
230.47, 4273
230.62, 4338
230.77, 4415
230.92, 4618
231.07, 4696
231.22, 4727
231.37, 4787
231.52, 4827
231.67, 4832
231.82, 4809
231.97, 4847
232.12, 4879
232.27, 4980
232.42, 4936
232.57, 4878
232.72, 4754
232.87, 4659
233.02, 4599
233.17, 4470
233.31, 4524
233.46, 4374
233.61, 4402
233.76, 4278
233.91, 4140
234.06, 4031
234.21, 3980
234.36, 3901
234.51, 3830
234.66, 3663
234.81, 3612
234.96, 3440
235.11, 3357
235.26, 3325
235.41, 3223
235.56, 3079
235.71, 3029
235.86, 2897
236.01, 2850
236.16, 2937
236.31, 2924
236.45, 2967
236.6, 2868
236.75, 2890
236.9, 2781
237.05, 2618
237.2, 2526
237.35, 2309
237.5, 2228
237.65, 2119
237.8, 2051
237.9, 2066
237.9, 2093
237.95, 2107
238.09, 2079
238.24, 2063
238.38, 2009
238.53, 1898
238.67, 1818
238.81, 1754
238.96, 1616
239.1, 1444
239.25, 1446
239.39, 1484
239.54, 1663
239.68, 1648
239.82, 1766
239.97, 1769
240.11, 1775
240.26, 1788
240.4, 1819
240.55, 1939
240.69, 2080
240.84, 2056
240.98, 2170
241.12, 2234
241.27, 2336
241.41, 2487
241.56, 2610
241.7, 2708
241.85, 2793
241.99, 2860
242.13, 2842
242.28, 2881
242.42, 2964
242.57, 3082
242.71, 3201
242.86, 3248
243.0, 3416
243.14, 3463
243.29, 3520
243.43, 3560
243.58, 3622
243.72, 3735
243.87, 3825
244.01, 3877
244.16, 3925
244.3, 3935
244.44, 3932
244.59, 4018
244.73, 4103
244.88, 4168
245.02, 4234
245.17, 4209
245.31, 4156
245.45, 4158
245.6, 4161
245.74, 4160
245.89, 4119
246.03, 4017
246.18, 3933
246.32, 3788
246.47, 3713
246.61, 3681
246.75, 3587
246.9, 3528
247.04, 3473
247.19, 3411
247.33, 3284
247.48, 3069
247.62, 3006
247.76, 3104
247.91, 3159
248.05, 3145
248.2, 3185
248.34, 3203
248.49, 3298
248.63, 3373
248.77, 3481
248.92, 3522
249.06, 3558
249.21, 3591
249.35, 3651
249.5, 3691
249.64, 3768
249.79, 3883
249.93, 3829
250.07, 3713
250.22, 3620
250.36, 3554
250.51, 3672
250.65, 3784
250.8, 3889
250.94, 4003
251.08, 4041
251.23, 4155
251.37, 4223
251.52, 4261
251.66, 4243
251.81, 4223
251.95, 4288
252.09, 4321
252.24, 4321
252.38, 4301
252.53, 4277
252.67, 4327
252.82, 4357
252.96, 4299
